,TFT8_Alistar,TFT8_Annie,TFT8_Aphelios,TFT8_Ashe,TFT8_AurelionSol,TFT8_BelVeth,TFT8_Blitzcrank,TFT8_Camille,TFT8_Chogath,TFT8_Draven,TFT8_Ekko,TFT8_Ezreal,TFT8_Fiddlesticks,TFT8_Fiora,TFT8_Galio,TFT8_Gangplank,TFT8_Janna,TFT8_Jax,TFT8_Jinx,TFT8_Kaisa,TFT8_Kayle,TFT8_Leblanc,TFT8_LeeSin,TFT8_Leona,TFT8_Lulu,TFT8_Lux,TFT8_Malphite,TFT8_MissFortune,TFT8_Mordekaiser,TFT8_Nasus,TFT8_Nilah,TFT8_Nunu,TFT8_Poppy,TFT8_Rammus,TFT8_Rell,TFT8_Renekton,TFT8_Riven,TFT8_Samira,TFT8_Sejuani,TFT8_Senna,TFT8_Sett,TFT8_Sivir,TFT8_Sona,TFT8_Soraka,TFT8_Sylas,TFT8_Syndra,TFT8_Taliyah,TFT8_Talon,TFT8_Urgot,TFT8_Vayne,TFT8_Velkoz,TFT8_Vi,TFT8_Viego,TFT8_WuKong,TFT8_Yasuo,TFT8_Yuumi,TFT8_Zac,TFT8_Zed,TFT8_Zoe
TFT_Item_LocketOfTheIronSolari,0.028081865778200855,0.006288319446627889,0.0013623978201634877,,0.0008250825082508251,0.0013339261894175188,0.0226628895184136,0.003972758229284903,0.01557935735150925,,0.011811513116996146,0.002425222312045271,0.007424907188660142,0.05327413984461709,0.019340519974635383,0.04292199752373091,0.017241379310344827,0.0014780752176055182,0.003134796238244514,0.002034358047016275,0.001379310344827586,0.004761904761904762,0.03423637987496279,0.0052434456928838954,0.007211538461538462,0.00974025974025974,0.021602160216021602,0.0011829652996845426,0.006351039260969977,0.026345933562428408,0.08645131303741575,0.004173187271778821,0.012903225806451613,0.011167836630504148,0.02058319039451115,0.025682182985553772,0.01309596889707387,0.001181035937236376,0.01254054054054054,0.0038338658146964857,0.008441558441558441,0.004540295119182747,0.007304347826086957,0.002277904328018223,0.016736401673640166,0.007671232876712329,0.0004918839153959665,0.020100502512562814,0.010926573426573426,0.003165182987141444,0.001725625539257981,0.03043230944254835,0.0015349194167306216,0.009216589861751152,0.020551144325081736,0.0005789270551910459,0.019890601690701143,0.0008570449091532396,0.0027038269550748754
TFT5_Item_LastWhisperRadiant,,,0.00027247956403269756,0.0009090909090909091,,,,,,,,,0.0003374957813027337,,,,,,,,0.001379310344827586,,,,,,,,,,,0.0002608242044861763,,,,,,0.0006748776784207862,,0.0006389776357827476,,,,,,,,,,0.00019782393669634025,,,,,,,,0.0005142269454919438,
TFT5_Item_ArchangelsStaffRadiant,,,,,0.0012376237623762376,,,,,,,0.0008084074373484236,0.0010124873439082012,,,,,,,0.0002260397830018083,,,0.00029770765108663293,0.00024968789013732833,,,0.00030003000300030005,,,,0.00023239600278875203,0.0002608242044861763,,,,,0.0002046245140167792,,,,,,0.0006956521739130435,0.00042710706150341686,,,0.0003279226102639777,,0.0008741258741258741,0.00019782393669634025,,,0.0003837298541826554,,,0.00019297568506368199,,,
TFT_Item_ZekesHerald,0.008567348881485007,0.0011004559031598806,0.0223433242506812,0.006363636363636364,0.006188118811881188,0.00755891507336594,0.016052880075542966,0.0028376844494892167,0.006329113924050633,0.0013513513513513514,0.007708566455302748,0.04527081649151172,0.0026999662504218697,0.03107658157602664,0.0050729232720355105,0.04952538175815105,0.07931034482758621,0.0029561504352110363,0.06269592476489028,0.010623869801084991,0.031724137931034485,0.01607142857142857,0.02947305745757666,0.010986267166042446,0.009615384615384616,0.03896103896103896,0.0072007200720072,0.007097791798107256,0.008660508083140877,0.009736540664375716,0.006739484080873809,0.005738132498695879,,0.003190810465858328,0.005145797598627788,0.01043338683788122,0.022304072027828935,0.004217985490129914,0.006486486486486486,0.033226837060702875,0.006493506493506494,0.094211123723042,0.021217391304347827,0.0049829157175398636,0.0041841004184100415,0.0263013698630137,0.0014756517461878996,0.01675041876046901,0.027097902097902096,0.0324431256181998,0.011216566005176877,0.026734926052332197,0.004604758250191865,0.055299539170506916,0.022419430172816442,0.0036665380162099574,0.005967180507210343,0.0047994514912581415,0.005823627287853577
TFT_Item_BrambleVest,0.02831984769157544,0.07640308127652885,0.0008174386920980927,,0.00041254125412541255,0.0008892841262783459,0.05476864966949953,0.00510783200908059,0.04868549172346641,,0.04960835509138381,0.0016168148746968471,0.011474856564292946,0.016648168701442843,0.06911857958148383,0.006190672719768881,0.004137931034482759,0.003120381014944983,,0.000678119349005425,,0.00029761904761904765,0.030068472759749925,0.039950062421972535,,,0.05310531053105311,0.0011829652996845426,0.021362586605080832,0.022336769759450172,0.04996514059958169,0.024256651017214397,0.06451612903225806,0.12539885130823228,0.05317324185248713,0.06500802568218299,0.060978105177000204,0.00016871941960519654,0.056,0.0012779552715654952,0.07337662337662337,0.0011350737797956867,0.0006956521739130435,0.0009965831435079728,0.029288702928870293,0.0016438356164383563,,,0.003933566433566434,0.000791295746785361,0.0004314063848144953,0.04948805460750853,0.001918649270913277,0.018433179723502304,0.007940214852872489,0.00019297568506368199,0.06414719045251119,0.0005142269454919438,0.00020798668885191348
TFT8_Item_AegisEmblemItem,,0.0031441597233139444,0.0016348773841961854,,,,0.0084985835694051,0.0005675368898978433,0.004868549172346641,,,,0.002362470469119136,0.005549389567147614,0.0019023462270133164,0.0008254230293025176,0.004137931034482759,0.0004926917392018393,,,,0.0005952380952380953,0.00506103006847276,,,0.006493506493506494,0.0036003600360036,,0.0017321016166281756,0.001145475372279496,0.0034859400418312805,0.0026082420448617634,,0.0012763241863433313,0.005145797598627788,0.002407704654895666,0.0040924902803355845,0.00016871941960519654,0.004432432432432433,0.0006389776357827476,0.0025974025974025974,,,0.0008542141230068337,,0.002191780821917808,0.00016396130513198886,0.0016750418760469012,0.0030594405594405595,0.00019782393669634025,0.0008628127696289905,,0.0003837298541826554,,0.0014012143858010276,,0.0029835902536051715,,0.00041597337770382697
TFT5_Item_ZephyrRadiant,0.00023798191337458352,,,,,,0.004721435316336166,,0.0009737098344693282,,0.0002486634340420241,0.0008084074373484236,0.0003374957813027337,,,0.0012381345439537762,,,,,,,0.0008931229532598987,0.000749063670411985,0.002403846153846154,,,,,,0.00023239600278875203,0.0002608242044861763,,,,0.0008025682182985554,,,0.00010810810810810811,,,0.0022701475595913734,0.00034782608695652176,0.00014236902050113895,,,,,,0.00019782393669634025,,0.0005688282138794084,,,0.0014012143858010276,,,,0.00041597337770382697
TFT8_Item_CivilianEmblemItem,0.01142313184198001,0.0006288319446627889,0.0032697547683923707,,0.004537953795379538,0.0008892841262783459,0.003777148253068933,,0.0034079844206426485,0.0013513513513513514,0.0028596294914832775,0.0008084074373484236,0.0016874789065136687,0.0011098779134295228,,0.009079653322327692,,0.00032846115946789294,0.009404388714733543,0.0004520795660036166,,0.0017857142857142857,0.008931229532598988,0.0012484394506866417,0.004807692307692308,0.00974025974025974,0.0084008400840084,0.0007886435331230284,0.0005773672055427252,0.011454753722794959,0.00046479200557750407,0.003390714658320292,,0.003190810465858328,0.0017152658662092624,,0.0008184980560671168,0.0003374388392103931,0.0011891891891891893,0.005750798722044728,0.001948051948051948,,0.0034782608695652175,0.0005694760820045558,,0.009315068493150684,0.00016396130513198886,0.0016750418760469012,0.006555944055944056,0.000791295746785361,0.013805004314063849,0.004550625711035267,,0.004608294930875576,0.00046707146193367583,0.004052489386337322,0.003978120338140228,0.00017140898183064793,0.0010399334442595673
TFT_Item_Spatula,0.0011899095668729176,0.00031441597233139445,0.0008174386920980927,,,0.00044464206313917296,0.0018885741265344666,,0.0009737098344693282,,0.0007459903021260724,,0.0013499831252109348,,0.0003170577045022194,0.0012381345439537762,0.000689655172413793,,,0.0002260397830018083,,,0.0011908306043465317,0.0004993757802746567,0.002403846153846154,,0.00030003000300030005,0.0003943217665615142,0.0005773672055427252,0.001145475372279496,,0.0010432968179447052,,0.0003190810465858328,,,0.0002046245140167792,,0.0003243243243243243,,,,0.0006956521739130435,,,0.000547945205479452,,,0.0013111888111888112,0.00019782393669634025,0.0004314063848144953,0.0017064846416382253,,,0.0009341429238673517,0.00038595137012736397,0.0004972650422675286,,0.00041597337770382697
TFT_Item_RabadonsDeathcap,0.004997620180866254,0.002672535764816853,0.004904632152588556,0.0009090909090909091,0.066006600660066,0.0035571365051133837,0.0009442870632672333,0.0011350737797956867,0.009250243427458617,,0.009449210493596916,0.03637833468067906,0.05163685453931826,0.004439511653718091,0.0034876347495244133,0.024762690879075525,0.008275862068965517,0.0022992281162752507,0.012539184952978056,0.023734177215189875,0.002758620689655172,0.04017857142857143,0.00922893718368562,0.011235955056179775,0.028846153846153848,0.025974025974025976,0.0063006300630063005,0.050867507886435334,0.04849884526558892,0.005154639175257732,0.011619800139437602,0.022170057381324985,0.0064516129032258064,0.002871729419272495,0.00686106346483705,0.0032102728731942215,0.007366482504604052,0.0006748776784207862,0.0041081081081081085,0.0025559105431309905,0.0025974025974025974,0.009080590238365494,0.044521739130434786,0.03673120728929385,0.0041841004184100415,0.006575342465753425,0.0573864567961961,0.02680067001675042,0.016171328671328672,0.001582591493570722,0.04831751509922347,0.005119453924914676,0.04336147352264006,,0.029892573563755253,0.06117329216518719,0.005469915464942815,0.0011998628728145354,0.022254575707154743
TFT5_Item_ShroudOfStillnessRadiant,0.00047596382674916705,,,,,,,,,,0.00012433171702101205,,0.0003374957813027337,,,0.0004127115146512588,0.000689655172413793,,,,,,,,,,,,,,,0.0002608242044861763,,0.0003190810465858328,,,,0.00016871941960519654,,,,,,,,,,0.0016750418760469012,,,,0.0005688282138794084,,,,,,,
TFT_Item_Zephyr,0.03284150404569253,0.0056594875019651,0.006539509536784741,0.0036363636363636364,0.0037128712871287127,0.0022232103156958646,0.024551463644948063,0.0022701475595913734,0.010223953261927946,0.005405405405405406,0.015168469476563471,0.010509296685529508,0.008437394532568343,0.026637069922308545,0.009194673430564362,0.0260008254230293,0.009655172413793104,0.0011496140581376253,0.050156739811912224,0.0031645569620253164,0.009655172413793104,0.021130952380952382,0.0253051503423638,0.012484394506866416,0.03365384615384615,0.048701298701298704,0.013201320132013201,0.0015772870662460567,0.005196304849884526,0.009736540664375716,0.010457820125493842,0.0099113197704747,0.012903225806451613,0.008296107211231652,0.012006861063464836,0.021669341894060994,0.00777573153263761,0.0013497553568415724,0.008108108108108109,0.0076677316293929714,0.006493506493506494,0.03859250851305335,0.010782608695652174,0.0049829157175398636,0.029288702928870293,0.023013698630136987,0.0014756517461878996,0.02847571189279732,0.013548951048951048,0.011671612265084076,0.012079378774805867,0.029294653014789535,0.003837298541826554,0.03686635944700461,0.02148528724894909,0.006754148977228869,0.014420686225758329,0.002228316763798423,0.011855241264559068
TFT5_Item_TitansResolveRadiant,,0.00015720798616569723,,,,,,0.0005675368898978433,,0.0013513513513513514,,,0.0006749915626054674,,0.0006341154090044388,,,0.0011496140581376253,,0.0002260397830018083,,,0.00029770765108663293,0.00024968789013732833,,,0.0006000600060006001,,,,,0.0002608242044861763,,,,,0.0004092490280335584,0.0005061582588155897,,0.0006389776357827476,0.0012987012987012987,,,,,,,,,,,0.0002844141069397042,,,0.0009341429238673517,,,0.0005142269454919438,
TFT5_Item_GargoyleStoneplateRadiant,,0.0006288319446627889,,,,0.00044464206313917296,,,,,0.0002486634340420241,,,,0.0006341154090044388,,,,,0.0002260397830018083,,,,0.00024968789013732833,,,0.00030003000300030005,,,,0.00023239600278875203,0.0002608242044861763,,0.0006381620931716656,,0.0008025682182985554,,,0.00043243243243243243,,0.0006493506493506494,,,,,,,,,,,0.0002844141069397042,,0.004608294930875576,,,,,
TFT8_Item_ExoPrimeEmblemItem,0.0016658733936220848,,0.00027247956403269756,,0.00041254125412541255,0.00044464206313917296,0.04060434372049103,0.0005675368898978433,,,0.0003729951510630362,,0.0010124873439082012,0.0011098779134295228,,0.003714403631861329,0.000689655172413793,,,,,0.0005952380952380953,0.004763322417386127,,,,0.0018001800180018,0.0003943217665615142,0.0011547344110854503,,0.00023239600278875203,0.0005216484089723526,0.0064516129032258064,0.0003190810465858328,,0.012038523274478331,0.0020462451401677922,0.0003374388392103931,0.00043243243243243243,0.0006389776357827476,,,0.00034782608695652176,0.00014236902050113895,,,0.0006558452205279554,,,,,0.003981797497155859,0.0015349194167306216,,0.00046707146193367583,,0.0004972650422675286,0.0005142269454919438,0.00020798668885191348
TFT5_Item_GuardianAngelRadiant,,,0.0005449591280653951,,,0.0022232103156958646,,,,,,,0.0006749915626054674,,,,,,,,,,,0.00024968789013732833,,,,,,,,,,,,,,0.0010123165176311793,,,,,,,,,,0.0016750418760469012,,,,,,,0.00046707146193367583,,,0.0011998628728145354,
TFT_Item_NeedlesslyLargeRod,0.002379819133745835,0.0009432479169941833,0.0019073569482288828,0.0009090909090909091,0.008663366336633664,0.0013339261894175188,,0.0011350737797956867,0.0034079844206426485,,0.004475941812756434,0.005658852061438965,0.011474856564292946,0.008879023307436182,0.0028535193405199747,0.011555922410235245,0.012413793103448275,0.0008211528986697323,0.025078369905956112,0.0031645569620253164,0.001379310344827586,0.01369047619047619,0.005954153021732658,0.003745318352059925,0.007211538461538462,0.016233766233766232,0.0033003300330033004,0.002365930599369085,0.005773672055427252,0.002290950744558992,0.0034859400418312805,0.004173187271778821,,0.001595405232929164,0.003430531732418525,0.0032102728731942215,0.0016369961121342337,0.0003374388392103931,0.0005405405405405405,0.0025559105431309905,0.0006493506493506494,0.004540295119182747,0.013217391304347827,0.003701594533029613,,0.009315068493150684,0.0014756517461878996,0.005025125628140704,0.007867132867132868,0.0009891196834817012,0.009490940465918895,0.002844141069397042,0.00422102839600921,0.004608294930875576,0.007940214852872489,0.00482439212659205,0.001989060169070114,,0.006863560732113145
TFT8_Item_DefenderEmblemItem,0.002141837220371252,0.0009432479169941833,,,0.00041254125412541255,,0.003777148253068933,,0.0019474196689386564,0.0013513513513513514,0.0033569563595673255,,0.0003374957813027337,,0.0003170577045022194,,,0.00032846115946789294,,,,,0.002977076510866329,0.0024968789013732834,,,0.0006000600060006001,,0.0005773672055427252,0.001145475372279496,0.0011619800139437602,0.0005216484089723526,,0.0035098915124441607,,0.0032102728731942215,,,0.0033513513513513515,0.0006389776357827476,,,,0.00014236902050113895,0.008368200836820083,0.0016438356164383563,,,0.0008741258741258741,,,0.0022753128555176336,,,,0.00019297568506368199,,,0.0006239600665557404
TFT8_Item_PranksterEmblemItem,0.019990480723465015,0.004873447571136614,0.0010899182561307902,0.0009090909090909091,0.0008250825082508251,0.0008892841262783459,,,0.0024342745861733205,,,,0.0020249746878164025,0.0022197558268590455,0.0003170577045022194,0.0004127115146512588,0.002758620689655172,,,0.000678119349005425,,0.003273809523809524,0.0014885382554331646,0.009238451935081148,0.002403846153846154,0.00974025974025974,0.00030003000300030005,,0.0023094688221709007,0.001145475372279496,0.005345108064141297,0.003129890453834116,0.0064516129032258064,0.0009572431397574984,0.008576329331046312,,0.004297114794352364,,0.002702702702702703,0.0006389776357827476,0.0012987012987012987,,0.0010434782608695651,0.0011389521640091116,0.0041841004184100415,0.0032876712328767125,0.000983767830791933,0.0033500837520938024,0.0030594405594405595,0.000791295746785361,0.0008628127696289905,0.005119453924914676,0.0015349194167306216,,0.0037365716954694066,0.00019297568506368199,0.004972650422675286,0.0011998628728145354,
TFT_Item_SeraphsEmbrace,0.0028557829604950024,0.00031441597233139445,0.00790190735694823,,0.036303630363036306,0.005780346820809248,0.0028328611898017,,0.008763388510223954,0.0013513513513513514,0.005967922417008579,0.16976556184316896,0.004049949375632805,0.006659267480577136,0.0019023462270133164,0.03054065208419315,0.044137931034482755,0.0004926917392018393,,0.005877034358047016,0.004137931034482759,0.05476190476190476,0.011610598392378685,0.022222222222222223,0.13942307692307693,0.032467532467532464,0.0051005100510051,0.022082018927444796,0.01558891454965358,0.006300114547537228,0.005809900069718801,0.007303077725612937,,0.001595405232929164,0.0017152658662092624,0.004815409309791332,0.004910988336402701,0.0013497553568415724,0.010054054054054054,0.0038338658146964857,0.001948051948051948,0.007945516458569807,0.15617391304347827,0.17497152619589978,,0.05808219178082192,0.04574520413182489,0.008375209380234505,0.031031468531468532,0.004352126607319486,0.05565142364106989,0.0034129692832764505,0.009593246354566385,,0.02008407286314806,0.24044770358934775,0.005967180507210343,0.0011998628728145354,0.22795341098169716
TFT5_Item_InfinityEdgeRadiant,,,0.0010899182561307902,,,0.00044464206313917296,,,,,,,0.0003374957813027337,,,,,,,,0.001379310344827586,,,0.00024968789013732833,,,,,,,,,,,,,,0.0003374388392103931,,0.0012779552715654952,,,0.00034782608695652176,,,,0.0003279226102639777,,,,,,,,,,,0.0006856359273225917,
TFT_Item_ThiefsGloves,0.06449309852451214,0.013519886810249961,0.02861035422343324,0.0018181818181818182,0.01485148514851485,0.028012449977767896,0.021718602455146365,0.01021566401816118,0.10613437195715676,,0.06987442496580878,0.02021018593371059,0.062436719541005735,0.06992230854605994,0.030120481927710843,0.07758976475443664,0.032413793103448274,0.006240762029889966,0.012539184952978056,0.009719710669077758,0.006896551724137931,0.04851190476190476,0.06490026793688598,0.04519350811485643,0.01201923076923077,0.016233766233766232,0.0633063306330633,0.016167192429022082,0.05600461893764434,0.07674684994272624,0.051824308621891704,0.050078247261345854,0.04516129032258064,0.037013401403956606,0.05660377358490566,0.036115569823434994,0.05688561489666462,0.007086215623418255,0.03275675675675676,0.021725239616613417,0.016233766233766232,0.029511918274687854,0.044869565217391306,0.01509111617312073,0.03765690376569038,0.0273972602739726,0.005902606984751598,0.04187604690117253,0.06075174825174825,0.03125618199802176,0.028472821397756688,0.055745164960182024,0.018035303146584806,0.018433179723502304,0.0831387202241943,0.004438440756464685,0.062158130283441075,0.01062735687350017,0.011647254575707155
